id;geocod_ibge;nome;ano;valor;classe
4202;2600054;Abreu e Lima/PE;2015;0.94;Muito alto
5029;1500305;Afuá/PA;2015;0.94;Muito alto
4206;2600401;Água Preta/PE;2015;0.94;Muito alto
3982;2500403;Alagoa Nova/PB;2015;0.94;Muito alto
133;4300406;Alegrete/RS;2015;0.94;Muito alto
768;3101508;Além Paraíba/MG;2015;0.94;Muito alto
671;2900900;Almadina/BA;2015;0.94;Muito alto
2860;1500602;Altamira/PA;2015;0.94;Muito alto
2565;4300604;Alvorada/RS;2015;0.94;Muito alto
4211;2600906;Amaraji/PE;2015;0.94;Muito alto
2943;1500800;Ananindeua/PA;2015;0.94;Muito alto
1684;3300100;Angra dos Reis/RJ;2015;0.94;Muito alto
787;3103108;Antônio Prado de Minas/MG;2015;0.94;Muito alto
4583;2901957;Apuarema/BA;2015;0.94;Muito alto
4491;2800308;Aracaju/SE;2015;0.94;Muito alto
4213;2601052;Araçoiaba/PE;2015;0.94;Muito alto
3991;2500908;Arara/PB;2015;0.94;Muito alto
673;2902252;Arataca/BA;2015;0.94;Muito alto
674;2902401;Aurelino Leal/BA;2015;0.94;Muito alto
2946;1501105;Bagre/PA;2015;0.94;Muito alto
2397;4202008;Balneário Camboriú/SC;2015;0.94;Muito alto
810;3105202;Bandeira/MG;2015;0.94;Muito alto
4216;2601300;Barra de Guabiraba/PE;2015;0.94;Muito alto
1691;3300407;Barra Mansa/RJ;2015;0.94;Muito alto
4217;2601409;Barreiros/PE;2015;0.94;Muito alto
676;2903300;Barro Preto/BA;2015;0.94;Muito alto
1836;3505708;Barueri/SP;2015;0.94;Muito alto
1839;3506003;Bauru/SP;2015;0.94;Muito alto
4004;2501807;Bayeux/PB;2015;0.94;Muito alto
4218;2601508;Belém de Maria/PE;2015;0.94;Muito alto
2950;1501402;Belém/PA;2015;0.94;Muito alto
4005;2501906;Belém/PB;2015;0.94;Muito alto
1692;3300456;Belford Roxo/RJ;2015;0.94;Muito alto
819;3106200;Belo Horizonte/MG;2015;0.94;Muito alto
826;3106804;Bias Fortes/MG;2015;0.94;Muito alto
2404;4202404;Blumenau/SC;2015;0.94;Muito alto
1619;3201100;Bom Jesus do Norte/ES;2015;0.94;Muito alto
4226;2602308;Bonito/PE;2015;0.94;Muito alto
4397;2701100;Branquinha/AL;2015;0.94;Muito alto
4230;2602704;Buenos Aires/PE;2015;0.94;Muito alto
680;2904704;Buerarema/BA;2015;0.94;Muito alto
681;2904803;Caatiba/BA;2015;0.94;Muito alto
4022;2503407;Cacimba de Areia/PB;2015;0.94;Muito alto
3833;2401909;Caiçara do Rio do Vento/RN;2015;0.94;Muito alto
1873;3509007;Caieiras/SP;2015;0.94;Muito alto
4027;2503753;Cajazeirinhas/PB;2015;0.94;Muito alto
4399;2701308;Cajueiro/AL;2015;0.94;Muito alto
683;2905602;Camacan/BA;2015;0.94;Muito alto
4238;2603454;Camaragibe/PE;2015;0.94;Muito alto
4239;2603504;Camocim de São Félix/PE;2015;0.94;Muito alto
4400;2701357;Campestre/AL;2015;0.94;Muito alto
1879;3509502;Campinas/SP;2015;0.94;Muito alto
876;3111309;Campo do Meio/MG;2015;0.94;Muito alto
4622;2906501;Candeias/BA;2015;0.94;Muito alto
4404;2701704;Capela/AL;2015;0.94;Muito alto
1892;3510609;Carapicuíba/SP;2015;0.94;Muito alto
899;3113404;Caratinga/MG;2015;0.94;Muito alto
1622;3201308;Cariacica/ES;2015;0.94;Muito alto
4033;2504108;Carrapateira/PB;2015;0.94;Muito alto
4246;2604106;Caruaru/PE;2015;0.94;Muito alto
3669;2303600;Catarina/CE;2015;0.94;Muito alto
4248;2604205;Catende/PE;2015;0.94;Muito alto
3671;2303709;Caucaia/CE;2015;0.94;Muito alto
2580;4305108;Caxias do Sul/RS;2015;0.94;Muito alto
3672;2303808;Cedro/CE;2015;0.94;Muito alto
4250;2604403;Chã de Alegria/PE;2015;0.94;Muito alto
3243;2103208;Chapadinha/MA;2015;0.94;Muito alto
4406;2701902;Chã Preta/AL;2015;0.94;Muito alto
689;2908002;Coaraci/BA;2015;0.94;Muito alto
5479;1301308;Codajás/AM;2015;0.94;Muito alto
3245;2103307;Codó/MA;2015;0.94;Muito alto
1624;3201506;Colatina/ES;2015;0.94;Muito alto
4408;2702108;Colônia Leopoldina/AL;2015;0.94;Muito alto
4252;2604601;Condado/PE;2015;0.94;Muito alto
958;3118601;Contagem/MG;2015;0.94;Muito alto
4409;2702207;Coqueiro Seco/AL;2015;0.94;Muito alto
966;3119401;Coronel Fabriciano/MG;2015;0.94;Muito alto
4253;2604700;Correntes/PE;2015;0.94;Muito alto
4254;2604809;Cortês/PE;2015;0.94;Muito alto
2427;4204608;Criciúma/SC;2015;0.94;Muito alto
1919;3513504;Cubatão/SP;2015;0.94;Muito alto
4047;2505204;Cuitegi/PB;2015;0.94;Muito alto
4256;2605004;Cupira/PE;2015;0.94;Muito alto
692;2910008;Dário Meira/BA;2015;0.94;Muito alto
1922;3513801;Diadema/SP;2015;0.94;Muito alto
4056;2505808;Duas Estradas/PB;2015;0.94;Muito alto
1708;3301702;Duque de Caxias/RJ;2015;0.94;Muito alto
1936;3515004;Embu das Artes/SP;2015;0.94;Muito alto
3849;2403400;Equador/RN;2015;0.94;Muito alto
3682;2304277;Ereré/CE;2015;0.94;Muito alto
4259;2605202;Escada/PE;2015;0.94;Muito alto
4058;2506004;Esperança/PB;2015;0.94;Muito alto
1032;3125002;Ewbank da Câmara/MG;2015;0.94;Muito alto
1946;3515707;Ferraz de Vasconcelos/SP;2015;0.94;Muito alto
4417;2702801;Flexeiras/AL;2015;0.94;Muito alto
3854;2403806;Florânia/RN;2015;0.94;Muito alto
696;2911006;Floresta Azul/BA;2015;0.94;Muito alto
2432;4205407;Florianópolis/SC;2015;0.94;Muito alto
3686;2304400;Fortaleza/CE;2015;0.94;Muito alto
1951;3516309;Francisco Morato/SP;2015;0.94;Muito alto
1952;3516408;Franco da Rocha/SP;2015;0.94;Muito alto
4267;2605905;Gameleira/PE;2015;0.94;Muito alto
4664;2911204;Gandu/BA;2015;0.94;Muito alto
2438;4205902;Gaspar/SC;2015;0.94;Muito alto
3689;2304608;General Sampaio/CE;2015;0.94;Muito alto
4990;2911501;Gongogi/BA;2015;0.94;Muito alto
3694;2304954;Guaiúba/CE;2015;0.94;Muito alto
1634;3202405;Guarapari/ES;2015;0.94;Muito alto
1975;3518701;Guarujá/SP;2015;0.94;Muito alto
1976;3518800;Guarulhos/SP;2015;0.94;Muito alto
4419;2703007;Ibateguara/AL;2015;0.94;Muito alto
699;2912103;Ibicaraí/BA;2015;0.94;Muito alto
4674;2912608;Ibiquera/BA;2015;0.94;Muito alto
4675;2912905;Ibirataia/BA;2015;0.94;Muito alto
1091;3129806;Ibirité/MG;2015;0.94;Muito alto
4276;2606804;Igarassu/PE;2015;0.94;Muito alto
702;2913507;Iguaí/BA;2015;0.94;Muito alto
703;2913606;Ilhéus/BA;2015;0.94;Muito alto
1110;3131307;Ipatinga/MG;2015;0.94;Muito alto
4684;2913903;Ipiaú/BA;2015;0.94;Muito alto
705;2914802;Itabuna/BA;2015;0.94;Muito alto
1117;3132008;Itacambira/MG;2015;0.94;Muito alto
4995;2915106;Itagi/BA;2015;0.94;Muito alto
1121;3132404;Itajubá/MG;2015;0.94;Muito alto
707;2915403;Itaju do Colônia/BA;2015;0.94;Muito alto
708;2915502;Itajuípe/BA;2015;0.94;Muito alto
4695;2915700;Itamari/BA;2015;0.94;Muito alto
710;2915809;Itambé/BA;2015;0.94;Muito alto
4285;2607653;Itambé/PE;2015;0.94;Muito alto
2014;3522109;Itanhaém/SP;2015;0.94;Muito alto
712;2916203;Itapé/BA;2015;0.94;Muito alto
2016;3522208;Itapecerica da Serra/SP;2015;0.94;Muito alto
714;2916401;Itapetinga/BA;2015;0.94;Muito alto
2019;3522505;Itapevi/SP;2015;0.94;Muito alto
715;2916609;Itapitanga/BA;2015;0.94;Muito alto
4069;2507002;Itaporanga/PB;2015;0.94;Muito alto
2025;3523107;Itaquaquecetuba/SP;2015;0.94;Muito alto
716;2916807;Itarantim/BA;2015;0.94;Muito alto
2031;3523701;Itirapuã/SP;2015;0.94;Muito alto
717;2917102;Itororó/BA;2015;0.94;Muito alto
4289;2607901;Jaboatão dos Guararapes/PE;2015;0.94;Muito alto
4424;2703502;Jacuípe/AL;2015;0.94;Muito alto
2044;3525003;Jandira/SP;2015;0.94;Muito alto
1152;3135209;Januária/MG;2015;0.94;Muito alto
3871;2405405;Japi/RN;2015;0.94;Muito alto
4290;2607950;Jaqueira/PE;2015;0.94;Muito alto
2461;4208906;Jaraguá do Sul/SC;2015;0.94;Muito alto
4712;2918308;Jitaúna/BA;2015;0.94;Muito alto
1164;3136207;João Monlevade/MG;2015;0.94;Muito alto
4074;2507507;João Pessoa/PB;2015;0.94;Muito alto
4428;2703809;Joaquim Gomes/AL;2015;0.94;Muito alto
4294;2608206;Joaquim Nabuco/PE;2015;0.94;Muito alto
1167;3136504;Jordânia/MG;2015;0.94;Muito alto
1173;3136702;Juiz de Fora/MG;2015;0.94;Muito alto
4078;2507903;Juripiranga/PB;2015;0.94;Muito alto
720;2918555;Jussari/BA;2015;0.94;Muito alto
2464;4209300;Lages/SC;2015;0.94;Muito alto
4299;2608503;Lagoa de Itaenga/PE;2015;0.94;Muito alto
1719;3302304;Laje do Muriaé/RJ;2015;0.94;Muito alto
2063;3526902;Limeira/SP;2015;0.94;Muito alto
4305;2609006;Macaparana/PE;2015;0.94;Muito alto
4433;2704302;Maceió/AL;2015;0.94;Muito alto
4731;2919926;Madre de Deus/BA;2015;0.94;Muito alto
2080;3528502;Mairiporã/SP;2015;0.94;Muito alto
5496;1302603;Manaus/AM;2015;0.94;Muito alto
1207;3139409;Manhuaçu/MG;2015;0.94;Muito alto
5498;1302801;Maraã/AM;2015;0.94;Muito alto
2988;1504208;Marabá/PA;2015;0.94;Muito alto
4308;2609204;Maraial/PE;2015;0.94;Muito alto
3732;2307700;Maranguape/CE;2015;0.94;Muito alto
4438;2704807;Maribondo/AL;2015;0.94;Muito alto
2085;3529005;Marília/SP;2015;0.94;Muito alto
726;2920908;Mascote/BA;2015;0.94;Muito alto
1221;3140555;Mata Verde/MG;2015;0.94;Muito alto
4441;2705101;Matriz de Camaragibe/AL;2015;0.94;Muito alto
2089;3529401;Mauá/SP;2015;0.94;Muito alto
1726;3302858;Mesquita/RJ;2015;0.94;Muito alto
4442;2705200;Messias/AL;2015;0.94;Muito alto
4310;2609402;Moreno/PE;2015;0.94;Muito alto
3899;2408003;Mossoró/RN;2015;0.94;Muito alto
1259;3143906;Muriaé/MG;2015;0.94;Muito alto
4445;2705507;Murici/AL;2015;0.94;Muito alto
4751;2922409;Mutuípe/BA;2015;0.94;Muito alto
3900;2408102;Natal/RN;2015;0.94;Muito alto
4752;2922508;Nazaré/BA;2015;0.94;Muito alto
1730;3303203;Nilópolis/RJ;2015;0.94;Muito alto
1731;3303302;Niterói/RJ;2015;0.94;Muito alto
730;2922706;Nova Canaã/BA;2015;0.94;Muito alto
1732;3303401;Nova Friburgo/RJ;2015;0.94;Muito alto
4756;2922755;Nova Ibiá/BA;2015;0.94;Muito alto
1733;3303500;Nova Iguaçu/RJ;2015;0.94;Muito alto
1272;3144805;Nova Lima/MG;2015;0.94;Muito alto
2761;5215231;Novo Gama/GO;2015;0.94;Muito alto
2610;4313409;Novo Hamburgo/RS;2015;0.94;Muito alto
4446;2705606;Novo Lino/AL;2015;0.94;Muito alto
4761;2923050;Novo Triunfo/BA;2015;0.94;Muito alto
4312;2609600;Olinda/PE;2015;0.94;Muito alto
1287;3145851;Oratórios/MG;2015;0.94;Muito alto
2141;3534401;Osasco/SP;2015;0.94;Muito alto
1291;3146107;Ouro Preto/MG;2015;0.94;Muito alto
2148;3535101;Palmares Paulista/SP;2015;0.94;Muito alto
4316;2610004;Palmares/PE;2015;0.94;Muito alto
1734;3303609;Paracambi/RJ;2015;0.94;Muito alto
732;2923902;Pau Brasil/BA;2015;0.94;Muito alto
4323;2610707;Paulista/PE;2015;0.94;Muito alto
370;4314407;Pelotas/RS;2015;0.94;Muito alto
1738;3303906;Petrópolis/RJ;2015;0.94;Muito alto
4122;2511608;Pilões/PB;2015;0.94;Muito alto
3769;2310902;Piquet Carneiro/CE;2015;0.94;Muito alto
5386;4119509;Piraquara/PR;2015;0.94;Muito alto
2193;3539806;Poá/SP;2015;0.94;Muito alto
2617;4314902;Porto Alegre/RS;2015;0.94;Muito alto
4465;2707305;Porto Calvo/AL;2015;0.94;Muito alto
2204;3540754;Potim/SP;2015;0.94;Muito alto
1366;3152501;Pouso Alegre/MG;2015;0.94;Muito alto
2208;3541000;Praia Grande/SP;2015;0.94;Muito alto
4330;2611408;Primavera/PE;2015;0.94;Muito alto
4331;2611507;Quipapá/PE;2015;0.94;Muito alto
3927;2410603;Rafael Godeiro/RN;2015;0.94;Muito alto
1380;3153905;Raposos/MG;2015;0.94;Muito alto
4333;2611606;Recife/PE;2015;0.94;Muito alto
4140;2512788;Riacho de Santo Antônio/PB;2015;0.94;Muito alto
4546;2805901;Riachuelo/SE;2015;0.94;Muito alto
1389;3154606;Ribeirão das Neves/MG;2015;0.94;Muito alto
4335;2611804;Ribeirão/PE;2015;0.94;Muito alto
2835;1200401;Rio Branco/AC;2015;0.94;Muito alto
1751;3304557;Rio de Janeiro/RJ;2015;0.94;Muito alto
396;4315552;Rio dos Índios/RS;2015;0.94;Muito alto
2238;3544103;Rio Grande da Serra/SP;2015;0.94;Muito alto
4470;2707800;Roteiro/AL;2015;0.94;Muito alto
3933;2411106;Ruy Barbosa/RN;2015;0.94;Muito alto
1411;3156700;Sabará/MG;2015;0.94;Muito alto
3783;2311900;Saboeiro/CE;2015;0.94;Muito alto
4802;2927408;Salvador/BA;2015;0.94;Muito alto
1417;3157252;Santa Bárbara do Leste/MG;2015;0.94;Muito alto
743;2927804;Santa Cruz da Vitória/BA;2015;0.94;Muito alto
1420;3157336;Santa Cruz de Minas/MG;2015;0.94;Muito alto
2266;3546900;Santa Lúcia/SP;2015;0.94;Muito alto
744;2928059;Santa Luzia/BA;2015;0.94;Muito alto
4471;2707909;Santa Luzia do Norte/AL;2015;0.94;Muito alto
1427;3157807;Santa Luzia/MG;2015;0.94;Muito alto
416;4316907;Santa Maria/RS;2015;0.94;Muito alto
5047;1600600;Santana/AP;2015;0.94;Muito alto
1437;3158805;Santana do Jacaré/MG;2015;0.94;Muito alto
1444;3159357;Santa Rita de Minas/MG;2015;0.94;Muito alto
2274;3547809;Santo André/SP;2015;0.94;Muito alto
1452;3160108;Santo Antônio do Grama/MG;2015;0.94;Muito alto
1454;3160306;Santo Antônio do Jacinto/MG;2015;0.94;Muito alto
2281;3548500;Santos/SP;2015;0.94;Muito alto
4349;2612901;São Benedito do Sul/PE;2015;0.94;Muito alto
2283;3548708;São Bernardo do Campo/SP;2015;0.94;Muito alto
2284;3548807;São Caetano do Sul/SP;2015;0.94;Muito alto
4817;2929008;São Félix/BA;2015;0.94;Muito alto
1671;3204708;São Gabriel da Palha/ES;2015;0.94;Muito alto
1756;3304904;São Gonçalo/RJ;2015;0.94;Muito alto
1758;3305109;São João de Meriti/RJ;2015;0.94;Muito alto
4353;2613305;São Joaquim do Monte/PE;2015;0.94;Muito alto
745;2929354;São José da Vitória/BA;2015;0.94;Muito alto
4164;2514305;São José de Caiana/PB;2015;0.94;Muito alto
4171;2514701;São José do Sabugi/PB;2015;0.94;Muito alto
4172;2514800;São José dos Cordeiros/PB;2015;0.94;Muito alto
444;4318804;São Lourenço do Sul/RS;2015;0.94;Muito alto
4477;2708501;São Luís do Quitunde/AL;2015;0.94;Muito alto
3372;2111300;São Luís/MA;2015;0.94;Muito alto
4478;2708600;São Miguel dos Campos/AL;2015;0.94;Muito alto
2300;3550308;São Paulo/SP;2015;0.94;Muito alto
1503;3164001;São Pedro dos Ferros/MG;2015;0.94;Muito alto
3034;1507706;São Sebastião da Boa Vista/PA;2015;0.94;Muito alto
4175;2515104;São Sebastião de Lagoa de Roça/PB;2015;0.94;Muito alto
2628;4319505;São Sebastião do Caí/RS;2015;0.94;Muito alto
4358;2613800;São Vicente Férrer/PE;2015;0.94;Muito alto
2307;3551009;São Vicente/SP;2015;0.94;Muito alto
1525;3165602;Senador Cortes/MG;2015;0.94;Muito alto
1675;3205002;Serra/ES;2015;0.94;Muito alto
4181;2515708;Serra Grande/PB;2015;0.94;Muito alto
4182;2515807;Serra Redonda/PB;2015;0.94;Muito alto
4183;2515906;Serraria/PB;2015;0.94;Muito alto
2319;3552205;Sorocaba/SP;2015;0.94;Muito alto
2321;3552403;Sumaré/SP;2015;0.94;Muito alto
2326;3552809;Taboão da Serra/SP;2015;0.94;Muito alto
1553;3168200;Tapiraí/MG;2015;0.94;Muito alto
2334;3553658;Taquaral/SP;2015;0.94;Muito alto
4195;2516755;Tenório/PB;2015;0.94;Muito alto
1557;3168606;Teófilo Otoni/MG;2015;0.94;Muito alto
3619;2211001;Teresina/PI;2015;0.94;Muito alto
1769;3305802;Teresópolis/RJ;2015;0.94;Muito alto
4851;2931707;Terra Nova/BA;2015;0.94;Muito alto
4373;2615300;Timbaúba/PE;2015;0.94;Muito alto
4374;2615409;Toritama/PE;2015;0.94;Muito alto
2638;4321709;Três Coroas/RS;2015;0.94;Muito alto
2553;4218707;Tubarão/SC;2015;0.94;Muito alto
5008;2932200;Ubaitaba/BA;2015;0.94;Muito alto
4855;2932309;Ubatã/BA;2015;0.94;Muito alto
4198;2517001;Umbuzeiro/PB;2015;0.94;Muito alto
4487;2709301;União dos Palmares/AL;2015;0.94;Muito alto
3807;2313807;Uruburetama/CE;2015;0.94;Muito alto
502;4322400;Uruguaiana/RS;2015;0.94;Muito alto
1773;3306156;Varre-Sai/RJ;2015;0.94;Muito alto
2368;3556503;Várzea Paulista/SP;2015;0.94;Muito alto
3974;2414704;Várzea/RN;2015;0.94;Muito alto
1595;3171204;Vespasiano/MG;2015;0.94;Muito alto
1679;3205101;Viana/ES;2015;0.94;Muito alto
1596;3171303;Viçosa/MG;2015;0.94;Muito alto
1682;3205200;Vila Velha/ES;2015;0.94;Muito alto
4385;2616407;Vitória de Santo Antão/PE;2015;0.94;Muito alto
1683;3205309;Vitória/ES;2015;0.94;Muito alto
1775;3306305;Volta Redonda/RJ;2015;0.94;Muito alto
4386;2616506;Xexéu/PE;2015;0.94;Muito alto
4201;2517407;Zabelê/PB;2015;0.94;Muito alto
1799;3502507;Aparecida/SP;2015;0.93;Muito alto
4030;2504009;Campina Grande/PB;2015;0.93;Muito alto
2586;4307708;Esteio/RS;2015;0.93;Muito alto
4148;2513356;Santa Inês/PB;2015;0.93;Muito alto
1432;3158300;Santana da Vargem/MG;2015;0.93;Muito alto
3795;2313005;Solonópole/CE;2015;0.93;Muito alto
4864;2933174;Varzedo/BA;2015;0.93;Muito alto
3644;2301406;Aratuba/CE;2015;0.92;Muito alto
3993;2501104;Areia/PB;2015;0.92;Muito alto
894;3112901;Caputira/MG;2015;0.92;Muito alto
3714;2306306;Itapajé/CE;2015;0.92;Muito alto
1447;3159605;Santa Rita do Sapucaí/MG;2015;0.92;Muito alto
4163;2514206;São José da Lagoa Tapada/PB;2015;0.92;Muito alto
2957;1501808;Breves/PA;2015;0.91;Muito alto
4631;2907509;Catu/BA;2015;0.91;Muito alto
5340;4106902;Curitiba/PR;2015;0.91;Muito alto
3721;2306900;Jaguaribe/CE;2015;0.91;Muito alto
4724;2919207;Lauro de Freitas/BA;2015;0.91;Muito alto
4461;2706901;Pilar/AL;2015;0.91;Muito alto
2197;3540200;Pontal/SP;2015;0.91;Muito alto
3945;2412302;São José do Campestre/RN;2015;0.91;Muito alto
4859;2932903;Valença/BA;2015;0.91;Muito alto
4489;2800100;Amparo de São Francisco/SE;2015;0.9;Muito alto
4028;2503803;Caldas Brandão/PB;2015;0.9;Muito alto
5478;1301209;Coari/AM;2015;0.9;Muito alto
1981;3519071;Hortolândia/SP;2015;0.9;Muito alto
4065;2506608;Ibiara/PB;2015;0.9;Muito alto
4067;2506806;Ingá/PB;2015;0.9;Muito alto
1208;3139508;Manhumirim/MG;2015;0.9;Muito alto
2129;3533254;Novais/SP;2015;0.9;Muito alto
3903;2408409;Olho d'Água do Borges/RN;2015;0.9;Muito alto
4778;2924678;Piraí do Norte/BA;2015;0.9;Muito alto
4124;2511806;Pirpirituba/PB;2015;0.9;Muito alto
1360;3152105;Ponte Nova/MG;2015;0.9;Muito alto
4850;2931608;Teolândia/BA;2015;0.9;Muito alto
4587;2902302;Aratuípe/BA;2015;0.89;Muito alto
235;4306601;Dom Pedrito/RS;2015;0.89;Muito alto
4059;2506103;Fagundes/PB;2015;0.89;Muito alto
1123;3132602;Itamarati de Minas/MG;2015;0.89;Muito alto
4704;2917300;Ituberá/BA;2015;0.89;Muito alto
1659;3204005;Pancas/ES;2015;0.89;Muito alto
4123;2511707;Pilõezinhos/PB;2015;0.89;Muito alto
4348;2612802;Santa Terezinha/PE;2015;0.89;Muito alto
1819;3504107;Atibaia/SP;2015;0.88;Muito alto
1881;3509700;Campos do Jordão/SP;2015;0.88;Muito alto
1125;3132800;Itambé do Mato Dentro/MG;2015;0.88;Muito alto
4701;2916906;Itiruçu/BA;2015;0.88;Muito alto
3305;2106755;Miranda do Norte/MA;2015;0.88;Muito alto
4344;2612505;Santa Cruz do Capibaribe/PE;2015;0.88;Muito alto
1755;3304805;São Fidélis/RJ;2015;0.88;Muito alto
2631;4320008;Sapucaia do Sul/RS;2015;0.88;Muito alto
1791;3501509;Alvinlândia/SP;2015;0.87;Muito alto
825;3106705;Betim/MG;2015;0.87;Muito alto
4227;2602407;Brejão/PE;2015;0.87;Muito alto
3246;2103406;Coelho Neto/MA;2015;0.87;Muito alto
2991;1504422;Marituba/PA;2015;0.87;Muito alto
1226;3140902;Matipó/MG;2015;0.87;Muito alto
4311;2609501;Nazaré da Mata/PE;2015;0.87;Muito alto
3753;2309508;Orós/CE;2015;0.87;Muito alto
1744;3304144;Queimados/RJ;2015;0.87;Muito alto
4138;2512754;Riachão do Bacamarte/PB;2015;0.87;Muito alto
4336;2611903;Rio Formoso/PE;2015;0.87;Muito alto
4357;2613701;São Lourenço da Mata/PE;2015;0.87;Muito alto
3827;2401503;Barcelona/RN;2015;0.86;Muito alto
4931;4306767;Eldorado do Sul/RS;2015;0.86;Muito alto
738;2925402;Potiraguá/BA;2015;0.86;Muito alto
3785;2312007;Santana do Acaraú/CE;2015;0.86;Muito alto
4475;2708303;São José da Laje/AL;2015;0.86;Muito alto
4375;2615508;Tracunhaém/PE;2015;0.86;Muito alto
4240;2603603;Camutanga/PE;2015;0.85;Muito alto
1918;3513405;Cruzeiro/SP;2015;0.85;Muito alto
2971;1502806;Curralinho/PA;2015;0.85;Muito alto
1068;3127701;Governador Valadares/MG;2015;0.85;Muito alto
3004;1505536;Parauapebas/PA;2015;0.85;Muito alto
1310;3147808;Passa Vinte/MG;2015;0.85;Muito alto
4544;2805703;Propriá/SE;2015;0.85;Muito alto
4338;2612109;Salgadinho/PE;2015;0.85;Muito alto
4473;2708105;Santana do Mundaú/AL;2015;0.85;Muito alto
2531;4216305;São João Batista/SC;2015;0.85;Muito alto
3794;2312908;Sobral/CE;2015;0.85;Muito alto
1565;3169307;Três Corações/MG;2015;0.85;Muito alto
4912;4203006;Caçador/SC;2015;0.84;Muito alto
2571;4303103;Cachoeirinha/RS;2015;0.84;Muito alto
3238;2103000;Caxias/MA;2015;0.84;Muito alto
1910;3512605;Coronel Macedo/SP;2015;0.84;Muito alto
968;3119609;Coronel Pacheco/MG;2015;0.84;Muito alto
1086;3129400;Ibertioga/MG;2015;0.84;Muito alto
4288;2607802;Itaquitinga/PE;2015;0.84;Muito alto
3727;2307403;Jucás/CE;2015;0.84;Muito alto
2073;3527801;Lupércio/SP;2015;0.84;Muito alto
4109;2510402;Olho d'Água/PB;2015;0.84;Muito alto
4451;2706109;Ouro Branco/AL;2015;0.84;Muito alto
4317;2610103;Palmeirina/PE;2015;0.84;Muito alto
1660;3204054;Pedro Canário/ES;2015;0.84;Muito alto
1410;3156601;Rubim/MG;2015;0.84;Muito alto
1517;3165206;São Tomé das Letras/MG;2015;0.84;Muito alto
2840;1200609;Tarauacá/AC;2015;0.84;Muito alto
5516;1304203;Tefé/AM;2015;0.84;Muito alto
1572;3169901;Ubá/MG;2015;0.84;Muito alto
5060;4100459;Altamira do Paraná/PR;2015;0.83;Muito alto
1611;3200359;Alto Rio Novo/ES;2015;0.83;Muito alto
1795;3501905;Amparo/SP;2015;0.83;Muito alto
4594;2903102;Barra do Rocha/BA;2015;0.83;Muito alto
4396;2701001;Boca da Mata/AL;2015;0.83;Muito alto
5471;1300706;Boca do Acre/AM;2015;0.83;Muito alto
1728;3303005;Miracema/RJ;2015;0.83;Muito alto
2101;3530607;Mogi das Cruzes/SP;2015;0.83;Muito alto
2198;3540259;Pontalinda/SP;2015;0.83;Muito alto
2295;3549904;São José dos Campos/SP;2015;0.83;Muito alto
1516;3165107;São Tomás de Aquino/MG;2015;0.83;Muito alto
3792;2312700;Senador Pompeu/CE;2015;0.83;Muito alto
1534;3166501;Serra Azul de Minas/MG;2015;0.83;Muito alto
2312;3551504;Serrana/SP;2015;0.83;Muito alto
4488;2709400;Viçosa/AL;2015;0.83;Muito alto
4234;2603108;Cachoeirinha/PE;2015;0.82;Muito alto
3832;2401859;Caiçara do Norte/RN;2015;0.82;Muito alto
3674;2303931;Choró/CE;2015;0.82;Muito alto
1626;3201704;Conceição do Castelo/ES;2015;0.82;Muito alto
1706;3301504;Cordeiro/RJ;2015;0.82;Muito alto
1956;3516804;Gastão Vidigal/SP;2015;0.82;Muito alto
1718;3302270;Japeri/RJ;2015;0.82;Muito alto
4075;2507606;Juarez Távora/PB;2015;0.82;Muito alto
2052;3525805;Júlio Mesquita/SP;2015;0.82;Muito alto
1184;3137700;Lajinha/MG;2015;0.82;Muito alto
4535;2804805;Nossa Senhora do Socorro/SE;2015;0.82;Muito alto
2142;3534500;Oscar Bressane/SP;2015;0.82;Muito alto
2230;3543303;Ribeirão Pires/SP;2015;0.82;Muito alto
1409;3156502;Rubelita/MG;2015;0.82;Muito alto
1459;3160702;Santos Dumont/MG;2015;0.82;Muito alto
1672;3204807;São José do Calçado/ES;2015;0.82;Muito alto
4824;2929404;São Miguel das Matas/BA;2015;0.82;Muito alto
3953;2413003;São Vicente/RN;2015;0.82;Muito alto
4366;2614600;Tabira/PE;2015;0.82;Muito alto
4854;2932101;Ubaíra/BA;2015;0.82;Muito alto
1581;3170503;Urucânia/MG;2015;0.82;Muito alto
3648;2301802;Baixio/CE;2015;0.81;Muito alto
4015;2502706;Borborema/PB;2015;0.81;Muito alto
4241;2603702;Canhotinho/PE;2015;0.81;Muito alto
919;3115300;Cataguases/MG;2015;0.81;Muito alto
3681;2304269;Deputado Irapuan Pinheiro/CE;2015;0.81;Muito alto
4899;3515129;Emilianópolis/SP;2015;0.81;Muito alto
700;2912301;Ibicuí/BA;2015;0.81;Muito alto
4014;2502607;Igaracy/PB;2015;0.81;Muito alto
4076;2507705;Juazeirinho/PB;2015;0.81;Muito alto
2886;1600279;Laranjal do Jari/AP;2015;0.81;Muito alto
4084;2508505;Livramento/PB;2015;0.81;Muito alto
1729;3303104;Natividade/RJ;2015;0.81;Muito alto
3759;2310100;Palmácia/CE;2015;0.81;Muito alto
1401;3155801;Rio Pomba/MG;2015;0.81;Muito alto
3931;2411007;Rodolfo Fernandes/RN;2015;0.81;Muito alto
1430;3158102;Santa Maria do Salto/MG;2015;0.81;Muito alto
1438;3158904;Santana do Manhuaçu/MG;2015;0.81;Muito alto
